"Year","StateAbbr","StateDesc","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","TotalPop18plus","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text","Geolocation"
"2022","NC","North Carolina","Greene","BRFSS","Disability","Independent living disability among adults","%","Age-adjusted prevalence","11.1",,,"10.0","12.2","20,211","16,362","37079","DISABLT","INDEPLIVE","AgeAdjPrv","Independent Living Disability","POINT (-77.6758039116837 35.4849054091072)"
"2022","NC","North Carolina","Martin","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Age-adjusted prevalence","28.4",,,"23.9","33.2","21,508","17,181","37117","RISKBEH","LPA","AgeAdjPrv","Physical Inactivity","POINT (-77.1093472458262 35.8432221253514)"
"2022","NC","North Carolina","Currituck","BRFSS","Health-Related Social Needs","Utility services shut-off threat in the past 12 months among adults","%","Age-adjusted prevalence","6.5",,,"5.6","7.5","31,015","24,131","37053","SOCLNEED","SHUTUTILITY","AgeAdjPrv","Utility Services Threat","POINT (-76.0039069482098 36.4032422089498)"
"2022","NC","North Carolina","Cherokee","BRFSS","Health Status","Fair or poor self-rated health status among adults","%","Age-adjusted prevalence","20.1",,,"18.0","22.3","29,512","24,916","37039","HLTHSTAT","GHLTH","AgeAdjPrv","General Health","POINT (-84.0637476312268 35.1337276354312)"
"2022","NC","North Carolina","Lincoln","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.0",,,"72.9","80.8","93,095","74,084","37109","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-81.2240721915513 35.4855553677493)"
"2022","NC","North Carolina","Stanly","BRFSS","Disability","Any disability among adults","%","Age-adjusted prevalence","33.0",,,"28.7","37.4","64,153","50,302","37167","DISABLT","DISABILITY","AgeAdjPrv","Any Disability","POINT (-80.2512803776288 35.311751830322)"
"2022","NC","North Carolina","Davidson","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","23.3",,,"19.6","28.0","172,586","135,652","37057","RISKBEH","LPA","CrdPrv","Physical Inactivity","POINT (-80.2126241733172 35.79334763177)"
"2022","NC","North Carolina","Davie","BRFSS","Disability","Independent living disability among adults","%","Crude prevalence","8.6",,,"7.7","9.5","44,090","35,045","37059","DISABLT","INDEPLIVE","CrdPrv","Independent Living Disability","POINT (-80.5445531639191 35.9288732524121)"
"2022","NC","North Carolina","Richmond","BRFSS","Health Outcomes","Cancer (non-skin) or melanoma among adults","%","Crude prevalence","8.0",,,"7.2","8.9","42,778","32,808","37153","HLTHOUT","CANCER","CrdPrv","Cancer (non-skin) or Melanoma","POINT (-79.7480501194479 35.0059731618643)"
"2022","NC","North Carolina","Wake","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","15.8",,,"13.4","18.4","1,175,021","908,531","37183","RISKBEH","LPA","CrdPrv","Physical Inactivity","POINT (-78.6503446201168 35.7900594036584)"
"2022","NC","North Carolina","Greene","BRFSS","Health Outcomes","Depression among adults","%","Age-adjusted prevalence","22.0",,,"18.5","25.7","20,211","16,362","37079","HLTHOUT","DEPRESSION","AgeAdjPrv","Depression","POINT (-77.6758039116837 35.4849054091072)"
"2022","NC","North Carolina","Catawba","BRFSS","Health-Related Social Needs","Utility services shut-off threat in the past 12 months among adults","%","Age-adjusted prevalence","8.4",,,"7.3","9.6","163,462","128,493","37035","SOCLNEED","SHUTUTILITY","AgeAdjPrv","Utility Services Threat","POINT (-81.2149250535504 35.6622179779733)"
"2022","NC","North Carolina","Pitt","BRFSS","Health-Related Social Needs","Housing insecurity in the past 12 months among adults","%","Crude prevalence","18.4",,,"16.6","20.4","173,542","136,973","37147","SOCLNEED","HOUSINSECU","CrdPrv","Housing Insecurity","POINT (-77.374678818702 35.5934498276118)"
"2021","NC","North Carolina","Alleghany","BRFSS","Health Outcomes","High cholesterol among adults who have ever been screened","%","Crude prevalence","42.6",,,"37.4","48.0","11,185","9,346","37005","HLTHOUT","HIGHCHOL","CrdPrv","High Cholesterol","POINT (-81.1272787621881 36.4916227409052)"
"2022","NC","North Carolina","Greene","BRFSS","Health Status","Frequent mental distress among adults","%","Age-adjusted prevalence","18.6",,,"16.7","20.6","20,211","16,362","37079","HLTHSTAT","MHLTH","AgeAdjPrv","Frequent Mental Distress","POINT (-77.6758039116837 35.4849054091072)"
"2022","NC","North Carolina","Caswell","BRFSS","Disability","Cognitive disability among adults","%","Age-adjusted prevalence","16.8",,,"15.0","18.7","22,614","18,570","37033","DISABLT","COGNITION","AgeAdjPrv","Cognitive Disability","POINT (-79.333539673756 36.393167608535)"
"2022","NC","North Carolina","Mecklenburg","BRFSS","Health Outcomes","Coronary heart disease among adults","%","Crude prevalence","5.0",,,"4.4","5.7","1,145,392","888,818","37119","HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-80.8328001765676 35.2467186870894)"
"2022","NC","North Carolina","Yancey","BRFSS","Health Outcomes","Cancer (non-skin) or melanoma among adults","%","Crude prevalence","10.6",,,"9.6","11.8","18,811","15,489","37199","HLTHOUT","CANCER","CrdPrv","Cancer (non-skin) or Melanoma","POINT (-82.30769414617 35.8991764909611)"
"2022","NC","North Carolina","Robeson","BRFSS","Disability","Self-care disability among adults","%","Age-adjusted prevalence","6.8",,,"6.3","7.4","116,663","87,156","37155","DISABLT","SELFCARE","AgeAdjPrv","Self-care Disability","POINT (-79.1037511522453 34.6404234382968)"
"2022","NC","North Carolina","Cleveland","BRFSS","Health Outcomes","Cancer (non-skin) or melanoma among adults","%","Crude prevalence","8.4",,,"7.6","9.4","100,670","78,292","37045","HLTHOUT","CANCER","CrdPrv","Cancer (non-skin) or Melanoma","POINT (-81.5554731480207 35.3336676514711)"
"2022","NC","North Carolina","Jones","BRFSS","Health-Related Social Needs","Lack of reliable transportation in the past 12 months among adults","%","Crude prevalence","10.9",,,"9.9","12.0","9,233","7,545","37103","SOCLNEED","LACKTRPT","CrdPrv","Transportation Barriers","POINT (-77.3548950478113 35.0214417782855)"
"2022","NC","North Carolina","Guilford","BRFSS","Health Outcomes","Arthritis among adults","%","Age-adjusted prevalence","23.3",,,"20.5","26.3","546,101","427,983","37081","HLTHOUT","ARTHRITIS","AgeAdjPrv","Arthritis","POINT (-79.7889017999481 36.079488692501)"
"2022","NC","North Carolina","Columbus","BRFSS","Health Risk Behaviors","Current cigarette smoking among adults","%","Crude prevalence","20.5",,,"18.0","23.1","49,885","39,531","37047","RISKBEH","CSMOKING","CrdPrv","Current Cigarette Smoking","POINT (-78.6551028425544 34.2655540076522)"
"2022","NC","North Carolina","Bertie","BRFSS","Prevention","Colorectal cancer screening among adults aged 45–75 years","%","Age-adjusted prevalence","55.9",,,"50.5","61.3","17,240","14,342","37015","PREVENT","COLON_SCREEN","AgeAdjPrv","Colorectal Cancer Screening","POINT (-76.9765261847155 36.066157443707)"
"2021","NC","North Carolina","Robeson","BRFSS","Health Outcomes","High blood pressure among adults","%","Age-adjusted prevalence","42.4",,,"38.6","46.1","116,663","87,156","37155","HLTHOUT","BPHIGH","AgeAdjPrv","High Blood Pressure","POINT (-79.1037511522453 34.6404234382968)"
"2022","NC","North Carolina","Cumberland","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence","6.4",,,"5.6","7.2","336,699","252,559","37051","DISABLT","HEARING","CrdPrv","Hearing Disability","POINT (-78.8276708613151 35.0486561560424)"
"2022","NC","North Carolina","Hertford","BRFSS","Health Status","Frequent mental distress among adults","%","Age-adjusted prevalence","18.7",,,"16.7","20.8","20,875","17,171","37091","HLTHSTAT","MHLTH","AgeAdjPrv","Frequent Mental Distress","POINT (-76.9818607276757 36.3588871196747)"
"2022","NC","North Carolina","Caldwell","BRFSS","Health-Related Social Needs","Utility services shut-off threat in the past 12 months among adults","%","Crude prevalence","8.1",,,"7.1","9.2","80,492","64,779","37027","SOCLNEED","SHUTUTILITY","CrdPrv","Utility Services Threat","POINT (-81.5466545637271 35.9530956685159)"
"2022","NC","North Carolina","Beaufort","BRFSS","Prevention","Visited dentist or dental clinic in the past year among adults","%","Age-adjusted prevalence","59.0",,,"54.9","63.2","44,272","35,727","37013","PREVENT","DENTAL","AgeAdjPrv","Dental Visit","POINT (-76.8589373781447 35.4941226525086)"
"2022","NC","North Carolina","Rowan","BRFSS","Health Outcomes","Stroke among adults","%","Age-adjusted prevalence","3.7",,,"3.4","4.1","149,645","117,165","37159","HLTHOUT","STROKE","AgeAdjPrv","Stroke","POINT (-80.5247968376348 35.639349134151)"
"2022","NC","North Carolina","Burke","BRFSS","Health-Related Social Needs","Food insecurity in the past 12 months among adults","%","Crude prevalence","14.6",,,"13.1","16.4","87,881","72,247","37023","SOCLNEED","FOODINSECU","CrdPrv","Food Insecurity","POINT (-81.70486114808 35.7494843806822)"
"2022","NC","North Carolina","Martin","BRFSS","Health Status","Fair or poor self-rated health status among adults","%","Age-adjusted prevalence","23.3",,,"20.9","25.8","21,508","17,181","37117","HLTHSTAT","GHLTH","AgeAdjPrv","General Health","POINT (-77.1093472458262 35.8432221253514)"
"2022","NC","North Carolina","Wilson","BRFSS","Health Status","Frequent physical distress among adults","%","Crude prevalence","16.6",,,"14.8","18.6","78,449","60,652","37195","HLTHSTAT","PHLTH","CrdPrv","Frequent Physical Distress","POINT (-77.9185488995394 35.7052197078408)"
"2022","NC","North Carolina","Cleveland","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Age-adjusted prevalence","17.0",,,"13.8","20.7","100,670","78,292","37045","RISKBEH","BINGE","AgeAdjPrv","Binge Drinking","POINT (-81.5554731480207 35.3336676514711)"
"2022","NC","North Carolina","Johnston","BRFSS","Health Risk Behaviors","Current cigarette smoking among adults","%","Age-adjusted prevalence","15.9",,,"14.0","18.1","234,778","177,552","37101","RISKBEH","CSMOKING","AgeAdjPrv","Current Cigarette Smoking","POINT (-78.365753932271 35.5179210737528)"
"2021","NC","North Carolina","Wilkes","BRFSS","Prevention","Taking medicine to control high blood pressure among adults with high blood pressure","%","Age-adjusted prevalence","61.2",,,"56.3","66.7","65,784","52,904","37193","PREVENT","BPMED","AgeAdjPrv","High Blood Pressure Medication","POINT (-81.1632504740295 36.2059050717718)"
"2022","NC","North Carolina","McDowell","BRFSS","Health-Related Social Needs","Lack of reliable transportation in the past 12 months among adults","%","Age-adjusted prevalence","10.3",,,"9.3","11.3","44,753","36,114","37111","SOCLNEED","LACKTRPT","AgeAdjPrv","Transportation Barriers","POINT (-82.0487203388744 35.6823599984024)"
"2022","NC","North Carolina","Johnston","BRFSS","Health Outcomes","Cancer (non-skin) or melanoma among adults","%","Crude prevalence","7.3",,,"6.6","8.1","234,778","177,552","37101","HLTHOUT","CANCER","CrdPrv","Cancer (non-skin) or Melanoma","POINT (-78.365753932271 35.5179210737528)"
"2022","NC","North Carolina","Lincoln","BRFSS","Health Outcomes","Diagnosed diabetes among adults","%","Age-adjusted prevalence","9.7",,,"8.3","11.2","93,095","74,084","37109","HLTHOUT","DIABETES","AgeAdjPrv","Diabetes","POINT (-81.2240721915513 35.4855553677493)"
"2022","NC","North Carolina","Hoke","BRFSS","Health-Related Social Needs","Feeling socially isolated among adults","%","Age-adjusted prevalence","33.0",,,"28.1","38.4","53,787","39,354","37093","SOCLNEED","ISOLATION","AgeAdjPrv","Social Isolation","POINT (-79.2373149494308 35.0172991021942)"
"2022","NC","North Carolina","Macon","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","14.2",,,"12.7","16.0","38,065","31,219","37113","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress","POINT (-83.4217780844555 35.1506263752147)"
"2022","NC","North Carolina","Vance","BRFSS","Disability","Independent living disability among adults","%","Age-adjusted prevalence","10.5",,,"9.5","11.6","42,138","32,110","37181","DISABLT","INDEPLIVE","AgeAdjPrv","Independent Living Disability","POINT (-78.4079704512629 36.3651057008362)"
"2022","NC","North Carolina","Alamance","BRFSS","Health Outcomes","Current asthma among adults","%","Age-adjusted prevalence","10.3",,,"9.0","11.8","176,353","137,937","37001","HLTHOUT","CASTHMA","AgeAdjPrv","Current Asthma","POINT (-79.3994760246283 36.0436739846115)"
"2022","NC","North Carolina","Moore","BRFSS","Health Status","Frequent mental distress among adults","%","Age-adjusted prevalence","15.4",,,"13.7","17.1","105,531","82,726","37125","HLTHSTAT","MHLTH","AgeAdjPrv","Frequent Mental Distress","POINT (-79.4810833853778 35.3107524292018)"
"2022","NC","North Carolina","Halifax","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","21.3",,,"18.2","25.3","47,848","37,624","37083","HLTHOUT","DEPRESSION","CrdPrv","Depression","POINT (-77.6516450517141 36.257829844498)"
"2021","NC","North Carolina","Hoke","BRFSS","Health Outcomes","High cholesterol among adults who have ever been screened","%","Age-adjusted prevalence","31.3",,,"26.6","36.1","53,787","39,354","37093","HLTHOUT","HIGHCHOL","AgeAdjPrv","High Cholesterol","POINT (-79.2373149494308 35.0172991021942)"
"2022","NC","North Carolina","Edgecombe","BRFSS","Prevention","Visited dentist or dental clinic in the past year among adults","%","Age-adjusted prevalence","53.9",,,"49.9","57.8","48,301","37,386","37065","PREVENT","DENTAL","AgeAdjPrv","Dental Visit","POINT (-77.5971756410996 35.913040080039)"
"2022","NC","North Carolina","Catawba","BRFSS","Health Outcomes","Coronary heart disease among adults","%","Crude prevalence","7.5",,,"6.7","8.3","163,462","128,493","37035","HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-81.2149250535504 35.6622179779733)"
"2022","NC","North Carolina","Graham","BRFSS","Disability","Hearing disability among adults","%","Age-adjusted prevalence","8.5",,,"7.5","9.5","7,980","6,411","37075","DISABLT","HEARING","AgeAdjPrv","Hearing Disability","POINT (-83.8330304431855 35.3499181619087)"
"2022","NC","North Carolina","Yancey","BRFSS","Health-Related Social Needs","Food insecurity in the past 12 months among adults","%","Age-adjusted prevalence","13.6",,,"12.0","15.2","18,811","15,489","37199","SOCLNEED","FOODINSECU","AgeAdjPrv","Food Insecurity","POINT (-82.30769414617 35.8991764909611)"
"2022","NC","North Carolina","Randolph","BRFSS","Health Status","Fair or poor self-rated health status among adults","%","Age-adjusted prevalence","21.2",,,"18.9","23.7","146,043","113,982","37151","HLTHSTAT","GHLTH","AgeAdjPrv","General Health","POINT (-79.8059275016308 35.7103579095623)"
"2022","NC","North Carolina","Cleveland","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","37.6",,,"29.9","45.8","100,670","78,292","37045","HLTHOUT","OBESITY","CrdPrv","Obesity","POINT (-81.5554731480207 35.3336676514711)"
"2021","NC","North Carolina","Beaufort","BRFSS","Health Outcomes","High blood pressure among adults","%","Age-adjusted prevalence","34.4",,,"30.4","38.5","44,272","35,727","37013","HLTHOUT","BPHIGH","AgeAdjPrv","High Blood Pressure","POINT (-76.8589373781447 35.4941226525086)"
"2021","NC","North Carolina","Greene","BRFSS","Prevention","Taking medicine to control high blood pressure among adults with high blood pressure","%","Age-adjusted prevalence","63.6",,,"58.8","68.1","20,211","16,362","37079","PREVENT","BPMED","AgeAdjPrv","High Blood Pressure Medication","POINT (-77.6758039116837 35.4849054091072)"
"2022","NC","North Carolina","Alexander","BRFSS","Health Status","Frequent physical distress among adults","%","Age-adjusted prevalence","12.9",,,"11.4","14.5","36,512","29,357","37003","HLTHSTAT","PHLTH","AgeAdjPrv","Frequent Physical Distress","POINT (-81.1770332718611 35.9204725331462)"
"2022","NC","North Carolina","Rockingham","BRFSS","Prevention","Colorectal cancer screening among adults aged 45–75 years","%","Age-adjusted prevalence","59.6",,,"54.2","64.3","91,957","73,468","37157","PREVENT","COLON_SCREEN","AgeAdjPrv","Colorectal Cancer Screening","POINT (-79.7749885459399 36.3960168778977)"
"2022","NC","North Carolina","Franklin","BRFSS","Health Status","Frequent physical distress among adults","%","Age-adjusted prevalence","12.8",,,"11.3","14.4","74,539","58,589","37069","HLTHSTAT","PHLTH","AgeAdjPrv","Frequent Physical Distress","POINT (-78.2855965915324 36.0827093866128)"
"2022","NC","North Carolina","Duplin","BRFSS","Health-Related Social Needs","Housing insecurity in the past 12 months among adults","%","Age-adjusted prevalence","19.7",,,"17.6","21.9","48,990","37,227","37061","SOCLNEED","HOUSINSECU","AgeAdjPrv","Housing Insecurity","POINT (-77.9328634793398 34.9363853110288)"
